grape_Pinot Noir,flavor_score_citrus_fruit,grape_Merlot,vintage,flavor_score_dried_fruit,flavor_score_vegetal,flavor_score_non_oak,grape_Gewürztraminer,grape_Sauvignon Blanc,winery_name,taste_sweetness,wine_type,grape_Carménère,grape_Petite Sirah,flavor_score_floral,grape_Sémillon,flavor_score_spices,flavor_score_microbio,flavor_score_tropical_fruit,taste_intensity,natural_wine,grape_Malbec,ratings_count,flavor_score_earth,flavor_score_black_fruit,wine_name,grape_Shiraz/Syrah,grape_Chardonnay,flavor_score_red_fruit,grape_Zinfandel,taste_tannin,taste_fizziness,taste_acidity,wine_style,ratings_average,flavor_score_tree_fruit,grape_Petit Verdot,grape_Cabernet Franc,grape_Pinot Gris,flavor_score_oak,grape_Cabernet Sauvignon
,0.004270462633451958,,2013,0.029181494661921707,0.010676156583629894,0.13594306049822064,,,Gnarly Head,1.9064302,Cabernet Sauvignon,,,0.013523131672597865,,0.14519572953736654,0.03345195729537367,0.004270462633451958,4.7756968,False,,1259,0.07900355871886121,0.16227758007117438,Gnarly Head Cabernet Sauvignon 2013,,,0.13594306049822064,,3.5061362,,3.0198555,Californian Cabernet Sauvignon,3.5,0.0071174377224199285,,,,0.2391459074733096,1
,0.003098716246126605,1,2015,0.011509517485613104,0.009296148738379814,0.14254094732182382,,,Quintessa,1.5974277,Rutherford,,,0.013722886232846392,,0.10535635236830455,0.02478972996901284,0.0004426737494466578,4.7332144,False,1,1259,0.15493581230633025,0.19123505976095617,Quintessa Rutherford 2015,,,0.10801239486498451,,3.2654803,,3.8670235,Napa Valley Bordeaux Blend,4.6,0.00398406374501992,1,1,,0.23107569721115537,1
,,1,2014,,,,,,Bonny Doon,,A Proper Claret,,,,,,,,,False,,1258,,,Bonny Doon A Proper Claret 2014,1,,,1,,,,Californian Red Blend,3.6,,,,,,1
,0.009332023575638507,,2013,0.012278978388998035,0.009332023575638507,0.13113948919449903,,,Z.Alexander Brown,1.5879915,Uncaged Cabernet Sauvignon,,,0.0063850687622789785,,0.10609037328094302,0.029469548133595286,0.0019646365422396855,4.713271,False,,1258,0.1031434184675835,0.1719056974459725,Z.Alexander Brown Uncaged Cabernet Sauvignon 2013,,,0.16208251473477406,,3.2713141,,3.0283167,Californian Cabernet Sauvignon,3.9,0.0068762278978389,,,,0.25,1
,0.0019510464703795672,,2010,0.012061014544164597,0.01010996807378503,0.13781482795317487,,,Stags' Leap,1.5338786,Cabernet Sauvignon,,,0.01010996807378503,,0.11369279886484569,0.02305782192266761,0.0008868393047179851,4.80804,False,,1257,0.14490954239091877,0.20716566158212132,Stags' Leap Cabernet Sauvignon 2010,,,0.1010996807378503,,3.4021504,,3.4289188,Napa Valley Cabernet Sauvignon,4.1,0.0024831500532103584,,,,0.23465768002837886,1
1,0.0072231139646869984,,2015,0.013643659711075442,0.008025682182985553,0.12520064205457465,,,Block Nine,1.531615,Pinot Noir (Caiden's Vineyards),,,0.011235955056179775,,0.09149277688603531,0.03451043338683788,0.002407704654895666,2.9857965,False,,1255,0.1492776886035313,0.09229534510433386,Block Nine Pinot Noir (Caiden's Vineyards) 2015,,,0.2520064205457464,,2.0304406,,3.452132,Californian Pinot Noir,3.6,0.0040128410914927765,,,,0.2086677367576244,
1,0.011627906976744186,,2014,0.009838998211091235,0.012522361359570662,0.1252236135957066,,,Etude,1.6086768,Grace Benoist Ranch Estate Pinot Noir,,,0.01073345259391771,,0.08139534883720931,0.026833631484794274,0.0008944543828264759,3.044999,False,,1255,0.15026833631484796,0.10465116279069768,Etude Grace Benoist Ranch Estate Pinot Noir 2014,,,0.2558139534883721,,2.1491802,,3.4459026,Californian Pinot Noir,4.1,0.009838998211091235,,,,0.2003577817531306,
,0.297713717693837,,2017,0.0014910536779324055,0.06908548707753479,0.019383697813121274,,1,Honig,1.4010987,Sauvignon Blanc,,,0.030815109343936383,,0.030815109343936383,0.04721669980119284,0.12475149105367793,2.990725,False,,1254,0.0959244532803181,0.0004970178926441351,Honig Sauvignon Blanc 2017,,,0.002982107355864811,,,,4.049887,Californian Sauvignon Blanc,3.9,0.23210735586481113,,,,0.04721669980119284,
,0.07344028520499109,,2015,0.0010695187165775401,0.05062388591800356,0.09483065953654189,,,Frei Brothers,2.7725532,Chardonnay,,,0.00285204991087344,,0.0748663101604278,0.21568627450980393,0.027450980392156862,4.787731,False,,1253,0.03600713012477719,0.00392156862745098,Frei Brothers Chardonnay 2015,,1,0.004991087344028521,,,,3.1205611,Californian Chardonnay,3.9,0.13404634581105168,,,,0.2802139037433155,
,0.014705882352941176,,2013,0.020833333333333332,0.00980392156862745,0.14338235294117646,,,William Hill,1.5878959,Central Coast Cabernet Sauvignon,,,0.0024509803921568627,,0.11764705882352941,0.028186274509803922,0.0012254901960784314,4.8551636,False,,1251,0.0821078431372549,0.22058823529411764,William Hill Central Coast Cabernet Sauvignon 2013,,,0.11642156862745098,,3.3996475,,3.0293968,Californian Cabernet Sauvignon,3.8,0.00980392156862745,,,,0.23284313725490197,1
,0.004511894995898278,,2017,0.01435602953240361,0.0036915504511894994,0.13453650533223954,,,Cannonball,1.683189,Cabernet Sauvignon,,,0.004922067268252666,,0.11074651353568499,0.02502050861361772,0.00041017227235438887,4.830825,False,,1251,0.09844134536505332,0.15381460213289583,Cannonball Cabernet Sauvignon 2017,,,0.16365873666940114,,3.3958979,,3.030754,Californian Cabernet Sauvignon,3.9,0.004511894995898278,,,,0.28137817883511074,1
,0.00205761316872428,,2012,0.019204389574759947,0.006858710562414266,0.14609053497942387,,,Stag's Leap Wine Cellars,1.6071585,CASK 23 Cabernet Sauvignon,,,0.010973936899862825,,0.09807956104252401,0.028120713305898493,0.0013717421124828531,4.6848526,False,,1250,0.149519890260631,0.18244170096021947,Stag's Leap Wine Cellars CASK 23 Cabernet Sauvignon 2012,,,0.12688614540466392,,3.3944411,,3.3797987,Napa Valley Cabernet Sauvignon,4.7,0.0013717421124828531,,,,0.2270233196159122,1
,0.0035612535612535613,,2014,0.011396011396011397,0.005698005698005698,0.12962962962962962,,,Obsidian Ridge,1.4543843,Estate Grown Cabernet Sauvignon,,,0.009971509971509971,,0.10968660968660969,0.018518518518518517,,4.854295,False,,1250,0.14957264957264957,0.1987179487179487,Obsidian Ridge Estate Grown Cabernet Sauvignon 2014,,,0.11538461538461539,,3.5707364,,3.0784388,Californian Cabernet Sauvignon,4.1,0.004985754985754986,,,,0.24287749287749288,1
,0.07632999228989977,,2014,0.0019275250578257518,0.04548959136468774,0.06823438704703161,,,Simi,2.6544816,Sonoma County Chardonnay,,,0.008866615265998457,,0.0551272166538165,0.2228218966846569,0.04741711642251349,4.724914,False,,1249,0.03276792598303778,0.0007710100231303007,Simi Sonoma County Chardonnay 2014,,1,0.001156515034695451,,,,3.2178562,Californian Chardonnay,3.6,0.13569776407093292,,,,0.3033924441017733,
1,0.011244979919678716,,2015,0.011244979919678716,0.01285140562248996,0.12208835341365462,,,Landmark Vineyards,1.6186668,Overlook Pinot Noir,,,0.00963855421686747,,0.10040160642570281,0.0393574297188755,0.0008032128514056225,3.0182812,False,,1249,0.1140562248995984,0.12931726907630522,Landmark Vineyards Overlook Pinot Noir 2015,,,0.2393574297188755,,2.0632489,,3.4109013,Californian Pinot Noir,3.9,0.00963855421686747,,,,0.2,
,0.0036312849162011174,1,2011,0.00782122905027933,0.002793296089385475,0.17597765363128492,,,Cocobon,1.7953138,Red Blend,,,0.0016759776536312849,,0.14553072625698324,0.023743016759776536,0.0008379888268156424,4.867489,False,,1248,0.10642458100558659,0.07486033519553073,Cocobon Red Blend 2011,1,,0.1418994413407821,1,3.312222,,3.871889,Californian Red Blend,3.6,0.0022346368715083797,,,,0.3125698324022346,1
,0.006711409395973154,,2015,0.013422818791946308,0.010067114093959731,0.1476510067114094,,,Winking Owl,2.2073376,Cabernet Sauvignon,,,0.006711409395973154,,0.14429530201342283,0.03355704697986577,,4.3042374,False,,1248,0.04697986577181208,0.24496644295302014,Winking Owl Cabernet Sauvignon 2015,,,0.12080536912751678,,3.337622,,2.8333523,Californian Cabernet Sauvignon,3.2,0.006711409395973154,,,,0.2181208053691275,1
,0.07141448017360426,,2013,0.0011836654172420597,0.03570724008680213,0.08916946143223516,,,J. Lohr,2.7974784,Estates Riverstone Chardonnay,,,0.003748273821266522,,0.06904714933912014,0.2110869994081673,0.050305780232787534,4.8113155,False,,1247,0.04300651015979483,0.000789110278161373,J. Lohr Estates Riverstone Chardonnay 2013,,1,0.0009863878477017164,,,,3.1623967,Californian Chardonnay,3.8,0.10317616886959953,,,,0.32037877293351746,
,0.10056925996204934,,2014,0.004608294930875576,0.042558959067497966,0.08566007047980483,,,Far Niente,2.3184745,Chardonnay,,,0.016535646516671186,,0.06614258606668474,0.19571699647600976,0.04743833017077799,4.7685385,False,,1245,0.06370290051504472,0.0010843046896177825,Far Niente Chardonnay 2014,,1,0.000813228517213337,,,,2.838552,Napa Valley Chardonnay,4.4,0.1157495256166983,,,,0.2594198969910545,
,0.0015772870662460567,1,2011,0.016824395373291272,0.006834910620399579,0.1508937960042061,,,Stag's Leap Wine Cellars,1.6004062,HANDS OF TIME Red,,,0.007360672975814932,,0.13459516298633017,0.02786540483701367,0.0005257623554153522,4.8263183,False,,1244,0.11409043112513144,0.16982124079915878,Stag's Leap Wine Cellars HANDS OF TIME Red 2011,1,,0.12513144058885384,1,3.2915819,,3.8266697,Californian Red Blend,4,0.0031545741324921135,,,,0.24132492113564669,1
,0.032314410480349345,,2017,0.0004366812227074236,0.02794759825327511,0.14541484716157205,,,Robert Mondavi Private Selection,2.84844,Chardonnay Bourbon Barrel Aged,,,0.005676855895196507,,0.10829694323144105,0.18777292576419213,0.051965065502183404,4.780859,False,,1244,0.049344978165938864,0.005676855895196507,Robert Mondavi Private Selection Chardonnay Bourbon Barrel Aged 2017,,1,0.00480349344978166,,,,3.0397193,Californian Chardonnay,4,0.07816593886462882,,,,0.3021834061135371,
,0.12668198227765015,,2016,0.001969149983590417,0.05152609123728257,0.06957663275352806,,,Stags' Leap,2.2258637,Chardonnay,,,0.01017394158188382,,0.05152609123728257,0.1690187069248441,0.04200853298326222,4.7642984,False,,1244,0.07187397440105021,0.005251066622907778,Stags' Leap Chardonnay 2016,,1,0.003938299967180834,,,,3.0189273,Napa Valley Chardonnay,4.1,0.1388250738431244,,,,0.2576304561864129,
,0.2773613193403298,,2016,0.0024987506246876563,0.05847076461769116,0.025987006496751622,,1,Duckhorn,1.4606402,Napa Valley Sauvignon Blanc,,,0.02448775612193903,,0.033483258370814596,0.06946526736631684,0.1184407796101949,2.994077,False,,1243,0.07846076961519241,0.0069965017491254375,Duckhorn Napa Valley Sauvignon Blanc 2016,,,0.006496751624187906,,,,3.998294,Californian Sauvignon Blanc,3.9,0.19640179910044978,,,,0.10144927536231885,
,0.14599906410856342,,2011,0.0009358914365933552,0.08235844642021525,0.036499766027140855,,,Mer Soleil,2.705309,Silver Unoaked Chardonnay,,,0.014038371548900327,,0.0271408516612073,0.16190921853065043,0.06083294337856809,4.818086,False,,1242,0.09546092653252222,0.002339728591483388,Mer Soleil Silver Unoaked Chardonnay 2011,,1,0.0018717828731867104,,,,3.3361154,Californian Chardonnay,3.9,0.17454375292466073,,,,0.19606925596630792,
,0.007597340930674264,,2017,0.017094017094017096,0.001899335232668566,0.0778727445394112,,,Ménage à Trois,1.8700427,Decadence Cabernet Sauvignon,,,0.004748338081671415,,0.055080721747388414,0.01899335232668566,0.000949667616334283,4.752213,False,,1242,0.11965811965811966,0.2117758784425451,Ménage à Trois Decadence Cabernet Sauvignon 2017,,,0.19943019943019943,,3.1953518,,2.9919188,Californian Cabernet Sauvignon,3.6,0.001899335232668566,,,,0.28300094966761635,1
,0.0034698126301179735,,2016,0.018736988202637056,0.011103400416377515,0.14920194309507287,,,Avalon,1.7165846,Cabernet Sauvignon (CAB),,,0.007633587786259542,,0.14642609299097847,0.030534351145038167,,4.790469,False,,1242,0.07702984038861901,0.15267175572519084,Avalon Cabernet Sauvignon (CAB) 2016,,,0.1457321304649549,,3.3926003,,3.027387,Californian Cabernet Sauvignon,3.6,0.006939625260235947,,,,0.2505204718945177,1
,0.005597760895641743,1,2012,0.022790883646541384,0.01599360255897641,0.10995601759296282,,,Ridge Vineyards,1.646964,Three Valleys,,,0.009596161535385846,,0.12155137944822071,0.027189124350259896,0.0023990403838464614,4.7471294,False,,1241,0.11835265893642544,0.17353058776489405,Ridge Vineyards Three Valleys 2012,1,,0.17512994802079168,1,3.4237645,,3.849413,Californian Red Blend,4.1,0.006797281087564974,,,,0.21111555377848862,1
,0.005089058524173028,1,2013,0.007633587786259542,0.007633587786259542,0.16030534351145037,,,Chloe,1.4474806,Red No. 249,,,0.002544529262086514,,0.05089058524173028,0.027989821882951654,0.002544529262086514,4.7745743,False,,1239,0.09669211195928754,0.21374045801526717,Chloe Red No. 249 2013,1,,0.13994910941475827,1,3.4003649,,3.8692436,Californian Red Blend,3.5,,,,,0.28498727735368956,1
,0.0014114326040931546,,2012,0.01058574453069866,0.004940014114326041,0.10938602681721948,,,Estancia,1.5274076,Cabernet Sauvignon,,,0.006351446718419196,,0.0748059280169372,0.025405786873676783,,4.821015,False,,1239,0.09809456598447425,0.1806633733239238,Estancia Cabernet Sauvignon 2012,,,0.20959774170783346,,3.4197264,,3.0441382,Californian Cabernet Sauvignon,3.6,0.004940014114326041,,,,0.273817925194072,1
1,0.02074688796680498,,2016,0.009128630705394191,0.014937759336099586,0.1045643153526971,,,Francis Ford Coppola Winery,1.5073277,Diamond Collection Pinot Noir (Silver Label),,,0.014107883817427386,,0.08879668049792531,0.048132780082987554,0.004979253112033195,2.9651828,False,,1239,0.11286307053941909,0.09045643153526971,Francis Ford Coppola Winery Diamond Collection Pinot Noir (Silver Label) 2016,,,0.2970954356846473,,2.089903,,3.4461613,Californian Pinot Noir,3.7,0.014937759336099586,,,,0.17925311203319502,
1,0.008468052347959968,,2014,0.016936104695919937,0.023094688221709007,0.1147036181678214,,,Paul Hobbs,1.6333311,CrossBarn Sonoma Coast Pinot Noir,,,0.023094688221709007,,0.09853733641262509,0.03464203233256351,0.004618937644341801,3.1178613,False,,1239,0.12471131639722864,0.11393379522709776,Paul Hobbs CrossBarn Sonoma Coast Pinot Noir 2014,,,0.24172440338722093,,2.1091843,,3.5063696,Californian Pinot Noir,4.1,0.009237875288683603,,,,0.18629715165511931,
,0.12934782608695652,,2014,0.0010869565217391304,0.05543478260869565,0.06630434782608696,,,Hess Select,2.6936266,Chardonnay,,,0.009782608695652175,,0.059782608695652176,0.1641304347826087,0.0907608695652174,4.682128,False,,1238,0.04021739130434782,0.0005434782608695652,Hess Select Chardonnay 2014,,1,0.0016304347826086956,,,,3.2401478,Californian Chardonnay,3.5,0.12282608695652174,,,,0.25815217391304346,
,0.0022509848058525606,,2015,0.018007878446820485,0.010692177827799663,0.13562183455261678,,,Orin Swift,1.7351447,Mercury Head Cabernet Sauvignon,,,0.014631401238041642,,0.1221159257175014,0.027011817670230726,,4.767451,False,,1237,0.12324141812042769,0.19077096229600451,Orin Swift Mercury Head Cabernet Sauvignon 2015,,,0.11311198649409117,,3.3965006,,3.3663335,Napa Valley Cabernet Sauvignon,4.6,0.005627462014631401,,,,0.236916150815982,1
,0.0014619883040935672,1,2012,0.012183235867446393,0.009746588693957114,0.1301169590643275,,,Beaulieu Vineyard (BV),1.5061103,Tapestry Reserve Red Blend,,,0.008284600389863547,,0.10185185185185185,0.028752436647173488,,4.825842,False,1,1237,0.14473684210526316,0.21198830409356725,Beaulieu Vineyard (BV) Tapestry Reserve Red Blend 2012,,,0.12914230019493178,,3.3398516,,3.8911579,Napa Valley Bordeaux Blend,4.3,0.0029239766081871343,1,1,,0.21881091617933723,1
,0.00400200100050025,,2017,0.005502751375687844,0.009004502251125562,0.12631315657828915,,,Rodney Strong,1.4890851,Cabernet Sauvignon,,,0.0032516258129064533,,0.12681340670335167,0.03326663331665833,0.0022511255627813906,4.809503,False,,1237,0.10355177588794397,0.15107553776888444,Rodney Strong Cabernet Sauvignon 2017,,,0.14057028514257128,,3.4015086,,3.05544,Californian Cabernet Sauvignon,3.8,0.007503751875937969,,,,0.2868934467233617,1
,0.001989389920424403,,2016,0.013925729442970823,0.009946949602122016,0.14721485411140584,,,Vina Robles,1.6115535,Estate Cabernet Sauvignon,,,0.005305039787798408,,0.10145888594164457,0.028514588859416445,,4.853,False,,1236,0.1246684350132626,0.1843501326259947,Vina Robles Estate Cabernet Sauvignon 2016,,,0.12931034482758622,,3.3632388,,3.0143044,Californian Cabernet Sauvignon,4.1,0.005968169761273209,,,,0.2473474801061008,1
,0.00078125,1,2013,0.01171875,0.0046875,0.11328125,,,Robert Mondavi Private Selection,1.9740299,Merlot,,,0.00390625,,0.06953125,0.03828125,0.00078125,3.9556935,False,,1235,0.109375,0.184375,Robert Mondavi Private Selection Merlot 2013,,,0.20546875,,2.1062765,,1.73032,Californian Merlot,3.5,0.00703125,,,,0.25078125,
1,0.0056179775280898875,,2017,0.015730337078651686,0.011235955056179775,0.11573033707865168,,,Irony,1.5927311,Pinot Noir,,,0.008988764044943821,,0.11573033707865168,0.043820224719101124,0.0022471910112359553,2.9567242,False,,1235,0.09887640449438202,0.10674157303370786,Irony Pinot Noir 2017,,,0.25617977528089886,,2.1072252,,3.4182322,Californian Pinot Noir,3.7,0.0044943820224719105,,,,0.21460674157303372,
,0.0022624434389140274,1,2014,0.008295625942684766,0.006033182503770739,0.13650075414781296,,,Blackstone,1.9900287,Merlot (Winemaker's Select),,,0.006033182503770739,,0.1297134238310709,0.03469079939668175,,3.9104464,False,,1234,0.07013574660633484,0.2398190045248869,Blackstone Merlot (Winemaker's Select) 2014,,,0.14102564102564102,,2.0733438,,1.7015184,Californian Merlot,3.5,0.006787330316742082,,,,0.2187028657616893,
,0.005597760895641743,1,2014,0.022790883646541384,0.01599360255897641,0.10995601759296282,,,Ridge Vineyards,1.646964,Three Valleys,,,0.009596161535385846,,0.12155137944822071,0.027189124350259896,0.0023990403838464614,4.7471294,False,,1233,0.11835265893642544,0.17353058776489405,Ridge Vineyards Three Valleys 2014,1,,0.17512994802079168,1,3.4237645,,3.849413,Californian Red Blend,4,0.006797281087564974,,,,0.21111555377848862,1
1,0.011971268954509178,,2015,0.008778930566640064,0.009577015163607342,0.1372705506783719,,,Bogle,1.473902,Pinot Noir,,,0.009577015163607342,,0.0965682362330407,0.03990422984836393,0.0031923383878691143,3.0198743,False,,1233,0.1524341580207502,0.08699122106943336,Bogle Pinot Noir 2015,,,0.19473264166001597,,2.1570318,,3.4650238,Californian Pinot Noir,3.6,0.013567438148443736,,,,0.23543495610534718,
,,,2012,0.02681992337164751,0.0038314176245210726,0.11877394636015326,,,Sterling Vineyards,1.4167656,Cellar Club Cabernet Sauvignon,,,0.007662835249042145,,0.08812260536398467,0.02681992337164751,,4.8955936,False,,1233,0.13409961685823754,0.2222222222222222,Sterling Vineyards Cellar Club Cabernet Sauvignon 2012,,,0.0842911877394636,,3.4372506,,2.9723518,Californian Cabernet Sauvignon,3.9,,,,,0.28735632183908044,1
,0.004340567612687813,,2015,0.01736227045075125,0.011352253756260434,0.12821368948247078,,,Cakebread,1.5762712,Cabernet Sauvignon,,,0.005342237061769616,,0.08681135225375626,0.02938230383973289,0.001335559265442404,4.81062,False,,1233,0.12954924874791318,0.20734557595993322,Cakebread Cabernet Sauvignon 2015,,,0.11485809682804675,,3.2706506,,3.3936186,Napa Valley Cabernet Sauvignon,4.4,0.006010016694490818,,,,0.25809682804674455,1
,0.00468384074941452,,2015,0.01522248243559719,0.00819672131147541,0.10655737704918032,,,St. Huberts,1.5180659,The Stag Cabernet Sauvignon,,,0.00585480093676815,,0.08899297423887588,0.01522248243559719,,4.709691,False,,1232,0.14402810304449648,0.2107728337236534,St. Huberts The Stag Cabernet Sauvignon 2015,,,0.1288056206088993,,3.3848422,,3.1179035,Californian Cabernet Sauvignon,3.8,0.00234192037470726,,,,0.2693208430913349,1
,0.002394731590500898,,2010,0.025743364597884653,0.007184194771502694,0.14128916383955298,,,Bogle,2.5005798,Old Vine Zinfandel,,,0.00618638994212732,,0.1458790660546797,0.02274995010975853,0.001197365795250449,4.8612137,False,,1231,0.0824186789064059,0.16443823588106166,Bogle Old Vine Zinfandel 2010,,,0.14767511474755537,1,2.4861467,,1.7746917,Californian Zinfandel,3.6,0.005188585112751946,,,,0.24765515865096788,
,0.0030120481927710845,,2014,0.01606425702811245,0.01606425702811245,0.10943775100401607,,,Kenwood,1.5388813,Jack London Vineyard Cabernet Sauvignon,,,0.009036144578313253,,0.1465863453815261,0.018072289156626505,0.001004016064257028,4.8473396,False,,1231,0.1285140562248996,0.18072289156626506,Kenwood Jack London Vineyard Cabernet Sauvignon 2014,,,0.1395582329317269,,3.4938416,,3.0584235,Californian Cabernet Sauvignon,4,0.0050200803212851405,,,,0.22690763052208834,1
,0.003200731595793324,1,2017,0.030978509373571102,0.007315957933241884,0.13031550068587106,,,Michael David Winery,1.8135463,Petite Petit,,,0.010173754000914494,,0.12071330589849108,0.023662551440329218,0.0014860539551897576,4.8829265,False,,1230,0.11534064929126657,0.2370827617741198,Michael David Winery Petite Petit 2017,1,,0.10653863740283494,1,3.515543,,3.8845994,Californian Red Blend,3.9,0.004686785550983082,,,,0.2085048010973937,1
,0.004340567612687813,,2011,0.01736227045075125,0.011352253756260434,0.12821368948247078,,,Cakebread,1.5762712,Cabernet Sauvignon,,,0.005342237061769616,,0.08681135225375626,0.02938230383973289,0.001335559265442404,4.81062,False,,1229,0.12954924874791318,0.20734557595993322,Cakebread Cabernet Sauvignon 2011,,,0.11485809682804675,,3.2706506,,3.3936186,Napa Valley Cabernet Sauvignon,4.3,0.006010016694490818,,,,0.25809682804674455,1
,0.11291328758577666,,2013,0.002183406113537118,0.05739238927011853,0.08359326263256395,,,Grgich Hills,2.3209398,Chardonnay,,,0.011852776044915784,,0.05458515283842795,0.16781035558328133,0.05084217092950717,4.7550535,False,,1229,0.09076731129132876,0.0012476606363069245,Grgich Hills Chardonnay 2013,,1,0.0018714909544603868,,,,2.948661,Napa Valley Chardonnay,4.2,0.13505926388022457,,,,0.22988147223955085,
1,0.0036496350364963502,,2016,0.009124087591240875,0.012773722627737226,0.11313868613138686,,,DeLoach,1.5359832,Heritage Reserve Pinot Noir,,,0.014598540145985401,,0.08029197080291971,0.04562043795620438,0.0036496350364963502,2.9576306,False,,1229,0.11496350364963503,0.06569343065693431,DeLoach Heritage Reserve Pinot Noir 2016,,,0.33211678832116787,,2.0616877,,3.4270558,Californian Pinot Noir,3.8,0.0072992700729927005,,,,0.19708029197080293,
,0.002936857562408223,1,2012,0.022026431718061675,0.01762114537444934,0.10425844346549193,,,Robert Mondavi,2.0271282,Merlot,,,0.01762114537444934,,0.10866372980910426,0.03524229074889868,0.0014684287812041115,3.9720027,False,,1229,0.08663729809104258,0.24669603524229075,Robert Mondavi Merlot 2012,,,0.13362701908957417,,2.2580085,,1.7181275,Californian Merlot,3.7,0.002936857562408223,,,,0.22026431718061673,
,0.0026954177897574125,,2013,0.015274034141958671,0.010332434860736747,0.11590296495956873,,,Beaulieu Vineyard (BV),1.6709285,Napa Valley Cabernet Sauvignon,,,0.009883198562443846,,0.10557053009883198,0.027403414195867025,0.0004492362982929021,4.7561603,False,,1229,0.1105121293800539,0.20844564240790656,Beaulieu Vineyard (BV) Napa Valley Cabernet Sauvignon 2013,,,0.13656783468104222,,3.3792398,,3.406125,Napa Valley Cabernet Sauvignon,3.7,0.004492362982929021,,,,0.252470799640611,1
,0.0051764705882352945,,2012,0.010823529411764706,0.008,0.15623529411764706,,,Frei Brothers,1.5867549,Cabernet Sauvignon,,,0.009411764705882352,,0.1312941176470588,0.03623529411764706,0.0009411764705882353,4.8480844,False,,1228,0.10588235294117647,0.18541176470588236,Frei Brothers Cabernet Sauvignon 2012,,,0.09835294117647059,,3.3626568,,2.9866085,Californian Cabernet Sauvignon,3.8,0.0051764705882352945,,,,0.24705882352941178,1
1,0.010912698412698412,,2012,0.00992063492063492,0.010912698412698412,0.14087301587301587,,,MacMurray,1.5195814,Pinot Noir,,,0.01488095238095238,,0.12797619047619047,0.027777777777777776,,3.0247633,False,,1228,0.09226190476190477,0.1001984126984127,MacMurray Pinot Noir 2012,,,0.23809523809523808,,2.080019,,3.394725,Californian Pinot Noir,3.7,0.010912698412698412,,,,0.2152777777777778,
,0.0028089887640449437,,2015,0.02153558052434457,0.003745318352059925,0.13576779026217228,,,DAOU,1.6276237,Reserve Cabernet Sauvignon,,,0.0056179775280898875,,0.10018726591760299,0.024344569288389514,0.0009363295880149813,4.8877215,False,,1228,0.15730337078651685,0.18071161048689138,DAOU Reserve Cabernet Sauvignon 2015,,,0.11891385767790262,,3.4130304,,3.0772405,Californian Cabernet Sauvignon,4.1,0.0028089887640449437,,,,0.24531835205992508,1
1,0.008695652173913044,,2012,0.010869565217391304,0.013768115942028985,0.1036231884057971,,,Carmel Road,1.5080843,Monterey Pinot Noir,,,0.005797101449275362,,0.08550724637681159,0.04420289855072464,0.002173913043478261,2.9396577,False,,1228,0.17318840579710146,0.06956521739130435,Carmel Road Monterey Pinot Noir 2012,,,0.2594202898550725,,2.0309234,,3.4674463,Californian Pinot Noir,3.9,0.013768115942028985,,,,0.20942028985507247,
,0.004324324324324324,,2015,0.017297297297297298,0.01027027027027027,0.13891891891891892,,,Joseph Carr,1.5047075,Cabernet Sauvignon,,,0.005945945945945946,,0.10108108108108108,0.03135135135135135,0.0005405405405405405,4.825945,False,,1227,0.12054054054054054,0.18,Joseph Carr Cabernet Sauvignon 2015,,,0.14756756756756756,,3.3192644,,3.0181217,Californian Cabernet Sauvignon,4,0.005945945945945946,,,,0.23621621621621622,1
,0.06165561287153034,,2015,0.002702038811102923,0.04200442151805453,0.07835912552198478,,,Mer Soleil,2.8201578,Reserve Chardonnay,,,0.008351756325227217,,0.05919921395234586,0.23212969786293294,0.06755097027757308,4.8600698,False,,1227,0.0506018177352002,0.0014738393515106854,Mer Soleil Reserve Chardonnay 2015,,1,0.0017194792434291329,,,,3.1604705,Californian Chardonnay,4,0.0950626381724392,,,,0.29918938835666914,
,0.007766990291262136,1,2014,0.019417475728155338,0.007766990291262136,0.1553398058252427,,,Kenzo Estate,1.6739872,Rindo Red,,,0.017475728155339806,,0.13009708737864079,0.03300970873786408,0.005825242718446602,4.5832562,False,,1226,0.12427184466019417,0.16310679611650486,Kenzo Estate Rindo Red 2014,1,,0.1029126213592233,1,3.3621893,,3.8178368,Californian Red Blend,4.4,0.007766990291262136,,,,0.22524271844660193,1
,0.0025075225677031092,1,2012,0.015045135406218655,0.006519558676028084,0.15095285857572718,,,Francis Ford Coppola Winery,1.5360916,Director's Cut Cabernet Sauvignon,1,,0.0020060180541624875,,0.12938816449348045,0.022066198595787363,0.0010030090270812437,4.7767825,False,1,1226,0.11033099297893681,0.18455366098294884,Francis Ford Coppola Winery Director's Cut Cabernet Sauvignon 2012,,,0.1334002006018054,,3.430954,,3.3372428,Californian Bordeaux Blend,3.9,0.0015045135406218655,1,1,,0.24072216649949849,1
,0.002103049421661409,,2017,0.011566771819137749,0.012618296529968454,0.12513144058885384,,,Precision,1.6257427,Cabernet Sauvignon,,,0.004206098843322818,,0.11777076761303891,0.02103049421661409,,4.646906,False,,1225,0.13354363827549948,0.1861198738170347,Precision Cabernet Sauvignon 2017,,,0.12092534174553102,,3.323574,,3.3616316,Napa Valley Cabernet Sauvignon,4,0.0031545741324921135,,,,0.2618296529968454,1
